"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"ad.","female",12,-117.6203195,33.9557524,1925,"Buteo jamaicensis calurus","Buteo_jamaicensis",1643.4,NA,17.6,219,4.1319431924283,88.085062365141,"Winter",11208,17.3,231.5,4.35452595663604,116.709453626746,16.9,319.2,4.6152364056276,124.294003480181,"F","Adult"
"ad.","male",12,-120.239977,36.952771,1920,"Buteo jamaicensis calurus","Buteo_jamaicensis",1076,NA,16.2,252,6.93349358789156,104.121369270609,"Winter",11199,16.35,196.5,7.17712076431588,123.244681502709,16.54,241.6,7.15406090000099,134.646519975545,"M","Adult"
"ad.","male",12,-120.239977,36.952771,1920,"Buteo jamaicensis calurus","Buteo_jamaicensis",937,NA,16.2,252,6.93349358789156,104.121369270609,"Winter",11198,16.35,196.5,7.17712076431588,123.244681502709,16.54,241.6,7.15406090000099,134.646519975545,"M","Adult"
"ad.","male",1,-115.1486111,32.6275,1928,"Buteo jamaicensis calurus","Buteo_jamaicensis",910,NA,22.5,24,7.26235624173162,83.0333996325903,"Winter",11422,22.55,60.5,7.18418314435926,104.016699816295,22.38,68.2,7.28318170877041,120.492463114385,"M","Adult"
"ad.","male",12,-120.239977,36.952771,1920,"Buteo jamaicensis calurus","Buteo_jamaicensis",970,NA,16.2,252,6.93349358789156,104.121369270609,"Winter",11194,16.35,196.5,7.17712076431588,123.244681502709,16.54,241.6,7.15406090000099,134.646519975545,"M","Adult"
"ad.","male",12,-120.239977,36.952771,1920,"Buteo jamaicensis calurus","Buteo_jamaicensis",1027,NA,16.2,252,6.93349358789156,104.121369270609,"Winter",10901,16.35,196.5,7.17712076431588,123.244681502709,16.54,241.6,7.15406090000099,134.646519975545,"M","Adult"
"ad.","female",12,-117.75629,33.96289,1925,"Buteo jamaicensis calurus","Buteo_jamaicensis",1200.7,NA,17.1,280,3.97217595508832,87.8862744245965,"Winter",11151,16.75,294,4.1909208235413,120.369178034664,16.32,398,4.48089001381521,125.23429494718,"F","Adult"
"Ad","female",11,-117.165623,46.729169,1957,"Buteo jamaicensis","Buteo_jamaicensis",1216,581,7.7,527,8.72385704938944,55.5012674062176,"Fall",11050,7.8,524.5,8.53804205792442,56.1207582749435,7.94,551,7.5682436226247,64.2850103072672,"F","Adult"
"Ad","undetermined",1,-121.92369,37.3591,1987,"Buteo jamaicensis calurus?","Buteo_jamaicensis",1000,NA,15.4,320,4.12409769745842,115.087664215351,"Winter",11464,15.35,355.5,3.63927791108874,133.902180226368,15.26,405.8,4.18059734169539,123.195142364673,"NS","Adult"
"Ad","male",4,-117.179457,46.728691,1970,"Buteo jamaicensis","Buteo_jamaicensis",912,538,8.4,568,7.77032037871533,80.7771623407065,"Spring",10768,8.25,492.5,8.0559165156531,84.3495312473808,8.64,493.8,7.62713611126482,75.3942555293607,"M","Adult"
"Ad.","male",11,-122.8373,38.15591,1929,"Buteo jamaicensis calurus","Buteo_jamaicensis",1020,NA,12.5,602,3.15359342895553,178.81789674345,"Fall",11374,12.65,728.5,2.97555157202613,143.893898616345,12.86,921.2,2.71816458510166,131.953240691725,"M","Adult"
