"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"adult","male",9,-108.3378,37.4934,2009,"Thomomys talpoides","Thomomys_talpoides",73.5,188,5.9,474,8.22418366585383,53.6922212467927,"Fall",155173,5.75,560,8.25474460255376,60.3699936044055,6.12,576.6,7.99693442659769,60.8799400201927,"M","Adult"
"adult","male",8,-104.9300161,39.7312792,2002,"Thomomys talpoides rostralis","Thomomys_talpoides",107,198,10.8,258,9.20586111061202,68.5446041010113,"Summer",154766,10.95,328.5,9.28525345396141,68.0810565244956,10.84,391.4,8.84255065272859,76.1848442089818,"M","Adult"
"adult","female",9,-108.3378,37.4934,2009,"Thomomys talpoides","Thomomys_talpoides",86.5,191,5.9,474,8.22418366585383,53.6922212467927,"Fall",155242,5.75,560,8.25474460255376,60.3699936044055,6.12,576.6,7.99693442659769,60.8799400201927,"F","Adult"
"adult","male",7,-117.9589,45.8375,2007,"Thomomys talpoides","Thomomys_talpoides",89,192,6,1031,7.51729319434176,74.0122042509477,"Summer",154816,6.2,1169.5,7.45756126190292,75.6148817333211,6.36,1130.4,7.48180119653654,75.3904793608124,"M","Adult"
"adult","female",9,-104.951265,38.731378,2002,"Thomomys talpoides rostralis","Thomomys_talpoides",98.5,149,3.4,336,7.88183565759483,67.7325566058645,"Fall",154767,3.5,441.5,7.99231816657813,70.8882037903811,3.38,569.6,7.48192200588313,79.5111266380956,"F","Adult"
"adult","female",9,-104.7359456918,39.2693449777,2002,"Thomomys talpoides","Thomomys_talpoides",102.5,208,8.4,250,8.70490979536575,63.9948923736514,"Fall",155229,8.55,344,8.83039747178649,67.1412059102443,8.44,443.4,8.35566696085802,82.0528568228069,"F","Adult"
"adult","female",9,-113.4799,44.9736,2010,"Thomomys talpoides","Thomomys_talpoides",69.9,190,4.2,657,8.16860212068507,61.8073565675861,"Fall",155204,4,576.5,8.67188930571623,61.041520055171,4.5,504.6,8.76563488376324,69.7651221039313,"F","Adult"
"ADULT","female",8,-118.67,42.12,1998,"Thomomys talpoides quadratus","Thomomys_talpoides",68.9,171,6.6,808,7.87989386176789,66.3221903483306,"Summer",155257,6.65,656.5,7.73093255070591,82.4055411628222,7.02,653.8,7.53710143900724,80.6201178884688,"F","Adult"
"ADULT","female",8,-118.67,42.12,1998,"Thomomys talpoides quadratus","Thomomys_talpoides",81.8,188,6.6,808,7.87989386176789,66.3221903483306,"Summer",155190,6.65,656.5,7.73093255070591,82.4055411628222,7.02,653.8,7.53710143900724,80.6201178884688,"F","Adult"
"juvenile","female",7,-112.826531,37.61887,2002,"Thomomys talpoides","Thomomys_talpoides",35,138,2.1,413,7.71596141812934,90.6421392242204,"Summer",155014,2.4,569,7.64446734717738,90.6082429766369,2.08,705,7.23458721896483,74.210023467748,"F","Juvenile"
