"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"juv",NA,6,-109.071228,40.5061,1995,"Peromyscus crinitus","Peromyscus_crinitus",12.5,150,7.3,413,7.94589182972541,81.6416116027627,"Summer",87386,7.5,382,8.74942712253774,90.4289435689111,6.54,384.6,9.33643048425414,69.8562282720279,"NS","Juvenile"
"subadult","male",8,-111.11781,38.27864,2010,"Peromyscus crinitus doutti","Peromyscus_crinitus",13,173,12,229,9.70683529865174,75.4577985057042,"Summer",87526,12,169.5,9.90551554839892,59.9289419158535,12.24,167.8,9.97665541787087,70.6773120106061,"M","Adult"
"unknown","female",6,-118.4297374,37.8371541,1942,"Peromyscus crinitus","Peromyscus_crinitus",14.5,170,7.9,106,7.8948151378361,68.0673170411438,"Summer",87493,7.65,175,7.27644362468646,74.7387016217463,7.86,198.6,7.57924383279893,91.9715141258202,"F","NS"
"unknown","female",11,-114.39722,36.28917,1963,"Peromyscus crinitus","Peromyscus_crinitus",17.2,181,20.1,118,9.21208034281205,77.9279196120631,"Fall",87291,20.2,103,9.26806437736739,85.6230073277618,20.18,123.8,9.56292694145358,94.3099209922942,"F","NS"
"unknown","female",7,-114.82096,36.06128,1964,"Peromyscus crinitus","Peromyscus_crinitus",17.2,177,19.7,38,9.85148427518627,71.1343584492673,"Summer",87479,20.1,72,9.44444066301352,86.7631831361346,20.32,84.2,9.5410702413311,93.3390070770075,"F","NS"
"unknown","female",11,-114.82096,36.05258,1963,"Peromyscus crinitus","Peromyscus_crinitus",15.3,176,20.5,104,9.01377733351461,100.890882606954,"Fall",87464,20.6,88.5,9.07871236958061,102.859126241821,20.54,98.8,9.37714255307906,100.719626078943,"F","NS"
"unknown","male",7,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",14.1,162,20,47,9.87948593927045,103.055235232618,"Summer",87296,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"M","NS"
"unknown","male",7,-114.79598,36.05113,1963,"Peromyscus crinitus","Peromyscus_crinitus",12.1,169,20.6,106,9.07762817774188,96.1729676743356,"Summer",87457,20.65,91,9.12785530054297,102.424934013293,20.58,102.4,9.43834095604631,101.15743589651,"M","NS"
"unknown","female",7,-114.81383,36.06564,1963,"Peromyscus crinitus","Peromyscus_crinitus",18,199,20.6,107,9.07762817774188,102.165113603962,"Summer",87458,20.7,91,9.12834433485341,104.873612874736,20.6,100.6,9.43751591630954,101.503422207093,"F","NS"
"unknown","female",8,-114.79306,36.03556,1963,"Peromyscus crinitus","Peromyscus_crinitus",12.3,177,20.5,102,9.0602863022527,93.6527871452596,"Summer",87460,20.6,88.5,9.1159971411899,99.6864145542923,20.5,101,9.42871034411753,100.18009352165,"F","NS"
"unknown","female",8,-112.94712,37.28472,1963,"Peromyscus crinitus","Peromyscus_crinitus",21.4,168,11.2,423,8.485156379695,87.9875054267496,"Summer",87461,11.3,387.5,8.43697154360685,97.6381514227678,11.42,366.6,8.66884130089166,88.7897817156802,"F","NS"
"unknown","male",7,-114.72451,36.01469,1964,"Peromyscus crinitus","Peromyscus_crinitus",14.1,175,19.7,49,9.82297862620647,91.9047367281445,"Summer",87295,20.1,85.5,9.41514944076102,94.0237104395584,20.32,101,9.51543541533603,97.5498614800316,"M","NS"
"unknown","female",11,-114.77722,36.10333,1963,"Peromyscus crinitus","Peromyscus_crinitus",12.6,169,20.8,123,9.08009394558262,105.340988008521,"Fall",87468,20.9,107,9.14207839182988,109.275783422919,20.8,113.6,9.45594291281553,103.108663146537,"F","NS"
"unknown","female",11,-114.77722,36.10333,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.2,171,20.8,123,9.08009394558262,105.340988008521,"Fall",87288,20.9,107,9.14207839182988,109.275783422919,20.8,113.6,9.45594291281553,103.108663146537,"F","NS"
"unknown","female",8,-114.80134,36.06564,1963,"Peromyscus crinitus","Peromyscus_crinitus",21.2,164,20.6,109,9.03915724148903,100.289588206501,"Summer",87283,20.65,93,9.10468296177993,104.787143527515,20.56,103.2,9.4178699454214,102.027490497752,"F","NS"
"unknown","female",8,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",16.2,112,20,47,9.87948593927045,103.055235232618,"Summer",87303,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"F","NS"
"unknown","male",8,-114.81383,36.05113,1963,"Peromyscus crinitus","Peromyscus_crinitus",12.9,168,20.6,105,9.03739705084077,99.2609996099237,"Summer",87459,20.7,89.5,9.09662646745095,102.044184743306,20.62,99.8,9.39856285973078,100.65614318943,"M","NS"
"unknown","female",7,-114.79306,36.03556,1964,"Peromyscus crinitus","Peromyscus_crinitus",11.9,180,19.7,40,9.85148427518627,84.9844816740634,"Summer",87491,20.1,71,9.45588528871949,89.3186344096615,20.3,85,9.56035486001005,94.77712149217,"F","NS"
"unknown","male",7,-114.79306,36.03556,1964,"Peromyscus crinitus","Peromyscus_crinitus",10.8,162,19.7,40,9.85148427518627,84.9844816740634,"Summer",87475,20.1,71,9.45588528871949,89.3186344096615,20.3,85,9.56035486001005,94.77712149217,"M","NS"
"unknown","male",7,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",12.1,165,20,47,9.87948593927045,103.055235232618,"Summer",87481,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"M","NS"
"unknown","female",11,-114.38639,36.27194,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.7,175,20.1,119,9.22284301792746,80.055085367625,"Fall",87471,20.2,103.5,9.27222681069068,87.7032503959771,20.2,123.4,9.56623979999574,94.0588195883586,"F","NS"
"unknown","male",8,-114.42944,36.30556,1964,"Peromyscus crinitus","Peromyscus_crinitus",12.1,168,19.4,64,9.91053923249325,52.8667292288247,"Summer",87299,19.75,90,9.56830081256232,65.1890386665178,19.98,108.2,9.67293844166628,80.7448304138622,"M","NS"
"unknown","female",11,-114.77722,36.10333,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.2,167,20.8,123,9.08009394558262,105.340988008521,"Fall",87289,20.9,107,9.14207839182988,109.275783422919,20.8,113.6,9.45594291281553,103.108663146537,"F","NS"
"unknown","female",7,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",15.7,176,20,47,9.87948593927045,103.055235232618,"Summer",87483,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"F","NS"
"unknown","male",11,-114.42944,36.30556,1963,"Peromyscus crinitus","Peromyscus_crinitus",15,177,20.1,116,9.22606239263139,77.5113481042109,"Fall",87472,20.2,102.5,9.26903701155209,85.4147215738356,20.18,124.6,9.55832202551591,94.4912971303934,"M","NS"
"unknown","male",8,-114.76573,36.00081,1964,"Peromyscus crinitus","Peromyscus_crinitus",13.2,184,19.6,42,9.77206904055294,81.6803246321047,"Summer",87302,20,76,9.36250499139408,88.2113249293219,20.2,91.4,9.46056524990345,96.2572737537465,"M","NS"
"unknown","female",6,-109.84226,40.89556,1929,"Peromyscus crinitus","Peromyscus_crinitus",27.5,177,1.5,456,9.40603851821055,64.3528992884792,"Summer",87279,1.8,406.5,8.94836207283194,77.5142900689884,2.28,494.2,8.52185624971831,66.2576422725369,"F","NS"
"unknown","female",8,-114.39722,36.28917,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.5,182,20.1,118,9.21208034281205,77.9279196120631,"Summer",87300,20.2,103,9.26806437736739,85.6230073277618,20.18,123.8,9.56292694145358,94.3099209922942,"F","NS"
"unknown","male",6,-118.2380691,37.2122335,1976,"Peromyscus crinitus","Peromyscus_crinitus",15.2,175,13.3,119,7.4335184784661,100.238847844925,"Summer",87280,13.1,101.5,7.72057134317054,114.294366928966,13.18,109.4,8.20551306228625,112.281527319778,"M","NS"
"unknown","male",11,-114.39722,36.28917,1963,"Peromyscus crinitus","Peromyscus_crinitus",15.3,171,20.1,118,9.21208034281205,77.9279196120631,"Fall",87292,20.2,103,9.26806437736739,85.6230073277618,20.18,123.8,9.56292694145358,94.3099209922942,"M","NS"
"unknown","male",11,-114.63539,36.05113,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.6,174,17,159,8.48540190294752,93.1457801708503,"Fall",87301,17.05,138,8.54180233749302,99.4748405768607,16.98,153.6,8.84145699324027,96.6922075753441,"M","NS"
"unknown","male",11,-114.77722,36.10333,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.6,167,20.8,123,9.08009394558262,105.340988008521,"Fall",87466,20.9,107,9.14207839182988,109.275783422919,20.8,113.6,9.45594291281553,103.108663146537,"M","NS"
"unknown","male",7,-114.80134,36.05113,1964,"Peromyscus crinitus","Peromyscus_crinitus",16.6,192,19.7,40,9.85148427518627,81.0102962661515,"Summer",87492,20.15,73,9.46455622646408,89.2997643294557,20.36,86.4,9.56270753144457,95.2892868598287,"M","NS"
"unknown","male",7,-114.79306,36.03556,1964,"Peromyscus crinitus","Peromyscus_crinitus",13.7,159,19.7,40,9.85148427518627,84.9844816740634,"Summer",87478,20.1,71,9.45588528871949,89.3186344096615,20.3,85,9.56035486001005,94.77712149217,"M","NS"
"unknown","female",7,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",18.4,170,20,47,9.87948593927045,103.055235232618,"Summer",87482,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"F","NS"
"unknown","male",11,-114.81383,36.05113,1963,"Peromyscus crinitus","Peromyscus_crinitus",11,161,20.6,105,9.03739705084077,99.2609996099237,"Fall",87463,20.7,89.5,9.09662646745095,102.044184743306,20.62,99.8,9.39856285973078,100.65614318943,"M","NS"
"unknown","male",7,-114.82096,36.06128,1964,"Peromyscus crinitus","Peromyscus_crinitus",14.6,176,19.7,38,9.85148427518627,71.1343584492673,"Summer",87294,20.1,72,9.44444066301352,86.7631831361346,20.32,84.2,9.5410702413311,93.3390070770075,"M","NS"
"unknown","female",8,-114.3825,36.27306,1964,"Peromyscus crinitus","Peromyscus_crinitus",25.7,205,19.5,65,9.91348561151409,54.4210228429485,"Summer",87298,19.8,92.5,9.56278297716307,67.0542400323687,20,108.2,9.66961297233037,81.8135352420944,"F","NS"
"unknown","male",7,-114.76858,36.02989,1963,"Peromyscus crinitus","Peromyscus_crinitus",20,185,20.6,107,9.05479531418674,94.1617873650216,"Summer",87281,20.7,93.5,9.11325164715693,103.327105676176,20.6,105.8,9.42393351297961,101.781248267819,"M","NS"
"unknown","male",11,-114.41556,36.28228,1963,"Peromyscus crinitus","Peromyscus_crinitus",15.7,185,20,119,9.19716688920446,78.4009908779234,"Fall",87470,20.1,105,9.2518060978401,86.8100182959141,20.1,127,9.54471704404283,95.2746699259572,"M","NS"
"unknown","male",11,-114.77722,36.10333,1963,"Peromyscus crinitus","Peromyscus_crinitus",11.2,159,20.8,123,9.08009394558262,105.340988008521,"Fall",87286,20.9,107,9.14207839182988,109.275783422919,20.8,113.6,9.45594291281553,103.108663146537,"M","NS"
"unknown","male",7,-114.79306,36.03556,1964,"Peromyscus crinitus","Peromyscus_crinitus",11.3,182,19.7,40,9.85148427518627,84.9844816740634,"Summer",87490,20.1,71,9.45588528871949,89.3186344096615,20.3,85,9.56035486001005,94.77712149217,"M","NS"
"unknown","male",8,-114.3825,36.27306,1964,"Peromyscus crinitus","Peromyscus_crinitus",11.4,171,19.5,65,9.91348561151409,54.4210228429485,"Summer",87297,19.8,92.5,9.56278297716307,67.0542400323687,20,108.2,9.66961297233037,81.8135352420944,"M","NS"
"unknown","male",6,-118.2380691,37.2122335,1976,"Peromyscus crinitus","Peromyscus_crinitus",11.4,159,13.3,119,7.4335184784661,100.238847844925,"Summer",87454,13.1,101.5,7.72057134317054,114.294366928966,13.18,109.4,8.20551306228625,112.281527319778,"M","NS"
"unknown","male",8,-114.37961,36.29678,1963,"Peromyscus crinitus","Peromyscus_crinitus",19.7,197,20,118,9.21318225548194,79.3473153184879,"Summer",87488,20.15,102.5,9.27019943293153,85.3663962562105,20.16,122.2,9.56304898972705,93.3404086869256,"M","NS"
"unknown","male",11,-114.81383,36.05113,1963,"Peromyscus crinitus","Peromyscus_crinitus",19.9,196,20.6,105,9.03739705084077,99.2609996099237,"Fall",87462,20.7,89.5,9.09662646745095,102.044184743306,20.62,99.8,9.39856285973078,100.65614318943,"M","NS"
"unknown","female",7,-114.82096,36.05113,1964,"Peromyscus crinitus","Peromyscus_crinitus",18.2,183,19.7,38,9.80241157712084,79.9926950645878,"Summer",87480,20.1,71,9.40809445531773,90.4417888357709,20.32,83.4,9.50806939395951,94.8163687658823,"F","NS"
"unknown","male",11,-114.82096,36.05258,1963,"Peromyscus crinitus","Peromyscus_crinitus",13.9,161,20.5,104,9.01377733351461,100.890882606954,"Fall",87284,20.6,88.5,9.07871236958061,102.859126241821,20.54,98.8,9.37714255307906,100.719626078943,"M","NS"
"unknown","female",11,-114.42944,36.30556,1963,"Peromyscus crinitus","Peromyscus_crinitus",18.3,181,20.1,116,9.22606239263139,77.5113481042109,"Fall",87473,20.2,102.5,9.26903701155209,85.4147215738356,20.18,124.6,9.55832202551591,94.4912971303934,"F","NS"
"unknown","female",8,-114.77722,36.10333,1964,"Peromyscus crinitus","Peromyscus_crinitus",18.3,175,20,47,9.87948593927045,103.055235232618,"Summer",87484,20.4,85,9.47978994242654,104.19811162057,20.6,97.8,9.59106951104245,101.336455268674,"F","NS"
"unknown","male",8,-114.39722,36.28917,1964,"Peromyscus crinitus","Peromyscus_crinitus",16,189,19.4,65,9.91156349468089,52.6297098950428,"Summer",87487,19.75,91.5,9.56182191874647,65.278814753553,19.98,108.2,9.6760346562515,81.1282472128599,"M","NS"
"unknown","female",6,-118.2380691,37.2122335,1976,"Peromyscus crinitus","Peromyscus_crinitus",13.2,169,13.3,119,7.4335184784661,100.238847844925,"Summer",87455,13.1,101.5,7.72057134317054,114.294366928966,13.18,109.4,8.20551306228625,112.281527319778,"F","NS"
