"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"ad","male",4,-75.95092,44.62722,1938,"Regulus satrapa satrapa","Regulus_satrapa",7,NA,7,763,10.6670265090818,41.2223438959489,"Spring",113956,7,799.5,10.6450501547633,35.6668811972185,6.4,750.4,11.3411585101468,36.9891307515576,"M","Adult"
"ad","male",12,-123.4878731,48.5741084,1970,"Regulus satrapa olivaceus?","Regulus_satrapa",6.1,NA,9.4,905,4.74899510901565,82.7131532910576,"Winter",113822,9.4,873,5.26515649165504,76.333377862573,9.64,1035.6,5.05403689460713,81.45044932973,"M","Adult"
"ad","female",10,-79.266667,43.783333,1969,"Regulus satrapa satrapa","Regulus_satrapa",6.3,103,7.3,690,10.2586991909749,44.1974029332126,"Fall",113583,7.2,768.5,10.4239061912238,42.9974347461108,7.06,795.2,10.1176456422935,43.4953197095755,"F","Adult"
"ad","female",6,-117.1743385,51.2999992,1968,"Regulus satrapa amoenus","Regulus_satrapa",4.3,NA,-2.8,2451,7.46597839089649,77.9367110564347,"Summer",113774,-2.45,2491.5,7.77216290332765,81.1089777163716,-2.9,2478.4,7.65402155037742,78.6831987926823,"F","Adult"
"ad","male",10,-79.266667,43.783333,1969,"Regulus satrapa satrapa","Regulus_satrapa",7,105,7.3,690,10.2586991909749,44.1974029332126,"Fall",113541,7.2,768.5,10.4239061912238,42.9974347461108,7.06,795.2,10.1176456422935,43.4953197095755,"M","Adult"
"ad","male",10,-79.266667,43.783333,1969,"Regulus satrapa satrapa","Regulus_satrapa",6.8,107,7.3,690,10.2586991909749,44.1974029332126,"Fall",113556,7.2,768.5,10.4239061912238,42.9974347461108,7.06,795.2,10.1176456422935,43.4953197095755,"M","Adult"
"ad","male",4,-79.287687,43.727871,2005,"Regulus satrapa satrapa","Regulus_satrapa",5,NA,8.1,746,11.1053085858916,34.37986432177,"Spring",113841,7.75,772,10.5973334580452,38.8774172064546,7.94,770.6,10.203730396395,36.5123412505922,"M","Adult"
"ad","female",4,-79.257939,43.775975,2000,"Regulus satrapa satrapa","Regulus_satrapa",5.6,NA,7.4,809,9.85753057773138,57.6203980545938,"Spring",113609,8.1,773.5,9.95353725715774,50.8678627423004,8.06,790.6,9.79485887967079,42.4873005132496,"F","Adult"
"ad","[female]",9,-79.63447,43.60016,1978,"Regulus satrapa satrapa","Regulus_satrapa",6.2,NA,6.6,735,10.8068265462161,50.8905272509232,"Fall",113598,7.1,840,10.7035615700613,46.8315186737619,7.36,831.6,10.2572459179311,40.032942326006,"F","Adult"
"ad","male",6,-81.59189,52.25485,1942,"Regulus satrapa satrapa","Regulus_satrapa",5.6,NA,-1.5,703,13.437904327955,49.7651862110958,"Summer",113608,-1.45,690.5,13.1476696947848,55.2194091664825,-1.58,653.4,13.333692777855,57.2911344027675,"M","Adult"
