"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex_cor","lifestage_cor"
"adult","female",5,-76.451,42.4465,1939,"Tamias striatus lysteri","Tamias_striatus",93,241,8.5,732,10.2502180316796,31.2532522555778,"Spring",152394,8.7,786.5,9.85081242668487,40.7302057704705,8.22,871.8,10.0786026051778,41.4017260618952,"F","Adult"
"adult","female",3,-76.5094764,42.4381028,1938,"Tamias striatus lysteri","Tamias_striatus",96,241,9.9,785,9.4059781119469,50.7312382008264,"Spring",152550,9.6,886,9.583537568987,50.2378518242813,9.1,823.6,10.2054515131374,45.6881194218828,"F","Adult"
"adult","female",5,-76.451,42.4465,1939,"Tamias striatus lysteri","Tamias_striatus",84,233,8.5,732,10.2502180316796,31.2532522555778,"Spring",152462,8.7,786.5,9.85081242668487,40.7302057704705,8.22,871.8,10.0786026051778,41.4017260618952,"F","Adult"
"adult","male",6,-75.627724,44.113591,1991,"Tamias striatus","Tamias_striatus",92.5,232,7.8,939,10.1516083215987,26.2715074855058,"Summer",152450,7.9,1038.5,9.52008035710971,30.0172581428456,7.22,990,10.3838820125581,37.8381533474285,"M","Adult"
"adult","female",7,-75.469299,44.151524,1991,"Tamias striatus","Tamias_striatus",76,232,7.4,958,10.1296556823233,27.7730995676294,"Summer",152445,7.5,1066,9.5020925596361,31.9883077819204,6.82,1008.8,10.3983810821373,39.0441228377538,"F","Adult"
"adult","female",6,-75.627724,44.113591,1991,"Tamias striatus","Tamias_striatus",82.5,214,7.8,939,10.1516083215987,26.2715074855058,"Summer",152449,7.9,1038.5,9.52008035710971,30.0172581428456,7.22,990,10.3838820125581,37.8381533474285,"F","Adult"
"adult","female",5,-76.5094764,42.4381028,1929,"Tamias striatus lysteri","Tamias_striatus",103,NA,8.8,918,9.39623957665077,44.1432442829202,"Spring",152498,8.95,847.5,9.36256460572278,49.8970444965872,8.58,846.2,9.41182018925629,44.7057972096413,"F","Adult"
"adult","female",5,-93.5833333,45.3,1927,"Tamias striatus griseus","Tamias_striatus",98.5,NA,5.7,767,12.0207018400455,56.9537566177129,"Spring",152604,5.75,764,12.0015882081315,75.5284669756982,6,675,12.1848873333741,85.5029521518856,"F","Adult"
"adult","male",7,-76.451,42.4465,1938,"Tamias striatus lysteri","Tamias_striatus",87,242,8.9,841,9.45140682169014,50.2071592853632,"Summer",152407,8.6,942,9.64230138160296,49.3061105051789,8.1,876,10.2536310099339,45.4000712353105,"M","Adult"
"adult","female",6,-75.627724,44.113591,1991,"Tamias striatus","Tamias_striatus",95.5,233,7.8,939,10.1516083215987,26.2715074855058,"Summer",152446,7.9,1038.5,9.52008035710971,30.0172581428456,7.22,990,10.3838820125581,37.8381533474285,"F","Adult"
"adult","male",5,-76.5094764,42.4381028,1939,"Tamias striatus lysteri","Tamias_striatus",90,235,9.5,688,10.2050306964336,30.703559881706,"Spring",152552,9.7,736.5,9.80550440419025,40.7173990412662,9.22,820.4,10.0317718206788,41.7624399944248,"M","Adult"
"adult","male",6,-76.3652,42.4502,1949,"Tamias striatus","Tamias_striatus",101,224,9,850,9.61011146783649,37.275819438081,"Summer",152474,8.2,934,9.97605587163265,37.9400870699427,7.94,1030.4,9.95769529802862,45.6908694596298,"M","Adult"
"adult","female",6,-75.627724,44.113591,1991,"Tamias striatus","Tamias_striatus",87.5,241,7.8,939,10.1516083215987,26.2715074855058,"Summer",152448,7.9,1038.5,9.52008035710971,30.0172581428456,7.22,990,10.3838820125581,37.8381533474285,"F","Adult"
"adult","female",5,-76.5094764,42.4381028,1946,"Tamias striatus lysteri","Tamias_striatus",74,242,10,854,8.7870902206279,55.5429434270567,"Spring",152504,9.6,955.5,9.5102660655091,48.1024421572107,9.28,914.8,10.0746687279989,47.1288823185272,"F","Adult"
"adult","female",7,-78.3333,48.47,1993,"Tamias striatus","Tamias_striatus",86,262,0.7,890,13.2716603971383,47.582789320604,"Summer",152479,0.5,911.5,12.643703820288,48.513803798752,1.02,939.6,12.7013351712297,49.1945877404909,"F","Adult"
"adult","female",5,-93.5833333,45.3,1927,"Tamias striatus griseus","Tamias_striatus",97.5,NA,5.7,767,12.0207018400455,56.9537566177129,"Spring",152603,5.75,764,12.0015882081315,75.5284669756982,6,675,12.1848873333741,85.5029521518856,"F","Adult"
"adult","female",6,-75.469299,44.151524,1991,"Tamias striatus","Tamias_striatus",94,236,7.4,958,10.1296556823233,27.7730995676294,"Summer",152401,7.5,1066,9.5020925596361,31.9883077819204,6.82,1008.8,10.3983810821373,39.0441228377538,"F","Adult"
"adult","male",4,-76.46632,42.44127,1950,"Tamias striatus","Tamias_striatus",83.8,186,8.1,998,9.40136595491218,23.572450424902,"Spring",152409,9,887.5,9.43688102754827,30.6269026729857,8.8,923.8,9.6592304344181,41.7691525878938,"M","Adult"
"adult","male",9,-89.40694,37.68,1954,"Tamias striatus","Tamias_striatus",115.4,261,15.2,1067,9.30858189896275,46.3418914049823,"Fall",152477,15.2,878.5,9.20703529334762,55.3748400615772,14.34,1099,9.07242481756459,50.8213407715923,"M","Adult"
"adult","female",7,-76.3652,42.4502,1949,"Tamias striatus lysteri","Tamias_striatus",103,NA,9,850,9.61011146783649,37.275819438081,"Summer",152473,8.2,934,9.97605587163265,37.9400870699427,7.94,1030.4,9.95769529802862,45.6908694596298,"F","Adult"
