"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"107 days","female",3,-83.7346,42.2783,1958,"Peromyscus maniculatus bairdii","Peromyscus_maniculatus",14,NA,9,573,10.3901286193806,68.5349919031408,"Spring",95485,9.25,717.5,10.0454313685901,51.4919105714873,9.5,719.2,10.0523218947959,56.3723042229358,"F","NS"
"144 days","female",3,-83.7346,42.2783,1958,"Peromyscus maniculatus bairdii","Peromyscus_maniculatus",18,NA,9,573,10.3901286193806,68.5349919031408,"Spring",95483,9.25,717.5,10.0454313685901,51.4919105714873,9.5,719.2,10.0523218947959,56.3723042229358,"F","NS"
"341 days","male",3,-83.7346,42.2783,1958,"Peromyscus maniculatus","Peromyscus_maniculatus",22,NA,9,573,10.3901286193806,68.5349919031408,"Spring",95482,9.25,717.5,10.0454313685901,51.4919105714873,9.5,719.2,10.0523218947959,56.3723042229358,"M","NS"
"83 days","male",3,-83.7346,42.2783,1958,"Peromyscus maniculatus bairdii","Peromyscus_maniculatus",21,NA,9,573,10.3901286193806,68.5349919031408,"Spring",95486,9.25,717.5,10.0454313685901,51.4919105714873,9.5,719.2,10.0523218947959,56.3723042229358,"M","NS"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",15,146,3.7,927,7.03954199612102,58.3951049270292,"Fall",100059,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",19,152,3.7,927,7.03954199612102,58.3951049270292,"Fall",100189,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",18,164,3.7,927,7.03954199612102,58.3951049270292,"Fall",100040,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"Ad","female",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",14.5,146,3.7,927,7.03954199612102,58.3951049270292,"Fall",93554,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"F","Adult"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",16,148,3.7,927,7.03954199612102,58.3951049270292,"Fall",93563,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",17,157,3.7,927,7.03954199612102,58.3951049270292,"Fall",93562,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"Ad","male",9,-105.59309,35.77128,2008,"Peromyscus maniculatus","Peromyscus_maniculatus",12,132,3.7,927,7.03954199612102,58.3951049270292,"Fall",93552,3.8,986.5,7.36776092984977,56.446448075307,3.84,1023.8,7.02198022981941,65.7818251988002,"M","Adult"
"AD","male",9,-105.94918,38.176119,1977,"Peromyscus maniculatus rufinus","Peromyscus_maniculatus",20.6,156,5.9,211,8.81994983837863,98.0702286896129,"Fall",91918,5.6,234.5,8.69106441518532,94.5908304577592,4.98,223.6,9.05258737866513,82.0593587785129,"M","Adult"
"AD","male",9,-105.94918,38.176119,1977,"Peromyscus maniculatus rufinus","Peromyscus_maniculatus",21.4,156,5.9,211,8.81994983837863,98.0702286896129,"Fall",98536,5.6,234.5,8.69106441518532,94.5908304577592,4.98,223.6,9.05258737866513,82.0593587785129,"M","Adult"
"adult","female",6,-88.5958,48.0931,2000,"Peromyscus maniculatus","Peromyscus_maniculatus",30,186,3.5,872,10.0361581143867,43.5149449702132,"Summer",100681,4.15,905.5,9.99906373226849,42.7253602788461,3.92,831.8,10.1581125894239,36.4808245056391,"F","Adult"
"adult","female",8,-80.3,45.55,2007,"Peromyscus maniculatus","Peromyscus_maniculatus",16,183,6.2,974,10.9829171760953,39.519694503707,"Summer",93918,6.75,1050.5,10.2002430931139,35.661052637874,6.08,979.2,10.7429253505615,33.139953021193,"F","Adult"
"adult","male",8,-78.8167,46.25,2007,"Peromyscus maniculatus","Peromyscus_maniculatus",16,170,4.4,901,11.8443024277498,24.570020176757,"Summer",93873,5.05,972,10.8613650514541,32.5264722326576,4.56,914.6,11.4112111129382,35.9877474142521,"M","Adult"
"adult","male",8,-99.67255,43.22475,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",18,149,8.4,660,11.4051921987711,83.2473886888721,"Summer",98389,9,679,11.7894983318745,84.2950469882794,9.66,628.6,11.01774647873,85.0409967794055,"M","Adult"
"adult","female",6,-119.64773,37.86644,2004,"Peromyscus maniculatus gambelii","Peromyscus_maniculatus",18,NA,7.3,1058,6.22533314187062,122.230158542543,"Summer",94863,7.5,1121.5,6.46966965359247,131.081665490199,7.3,1260.8,6.35946309710838,135.032594887414,"F","Adult"
"adult","female",8,-101.0852833333,41.8600833333,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",19.5,172,8.3,636,10.2538684496056,82.7796481105345,"Summer",98397,8.85,593,10.8728995418093,77.4178622225728,9.4,528.8,10.2285543043977,84.2593855705516,"F","Adult"
"adult","male",6,-88.5958,48.0931,2000,"Peromyscus maniculatus","Peromyscus_maniculatus",22,173,3.5,872,10.0361581143867,43.5149449702132,"Summer",100682,4.15,905.5,9.99906373226849,42.7253602788461,3.92,831.8,10.1581125894239,36.4808245056391,"M","Adult"
"adult","male",9,-101.7271833333,40.9102,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",17,150,9.5,552,9.98571707262655,82.8339170659833,"Fall",98449,9.85,518,10.605985736876,84.7453280515402,10.36,493.4,9.9394355650586,84.95888165401,"M","Adult"
"adult","male",4,-100.5206333333,42.8515666667,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",19.5,152,8.1,554,11.1117566731654,90.3657045297039,"Spring",98300,8.75,529.5,11.582842683783,89.804420060178,9.34,489.2,10.8792341788276,88.6365396595163,"M","Adult"
"adult","female",9,-100.47815,42.91845,2007,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",21,149,9.2,518,11.9484593909919,89.684936497442,"Fall",98228,9.55,456.5,11.0857807854739,90.8174584891523,9.44,471.6,10.7317269301823,85.6907027809036,"F","Adult"
"adult","female",4,-100.5206333333,42.8515666667,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",18,144,8.1,554,11.1117566731654,90.3657045297039,"Spring",98277,8.75,529.5,11.582842683783,89.804420060178,9.34,489.2,10.8792341788276,88.6365396595163,"F","Adult"
"adult","female",4,-100.5206333333,42.8515666667,2008,"Peromyscus maniculatus luteus","Peromyscus_maniculatus",19.5,160,8.1,554,11.1117566731654,90.3657045297039,"Spring",98323,8.75,529.5,11.582842683783,89.804420060178,9.34,489.2,10.8792341788276,88.6365396595163,"F","Adult"
"adult","male",8,-130.2351,57.4234,2007,"Peromyscus maniculatus","Peromyscus_maniculatus",20,161,0.2,648,9.4026551698137,50.2567908267785,"Summer",93159,0.05,639.5,9.54644970239092,47.3500511561055,0.84,651.2,9.22527333649596,47.5236038224611,"M","Adult"
