"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex_cor","lifestage_cor"
"adult","female",8,-108.79631,42.53891,2008,"Neotoma cinerea cinnamomea","Neotoma_cinerea",144,309,1.5,498,8.89079793262606,78.185927330339,"Summer",75218,2.15,487,9.2160875640911,84.2993818686638,2.42,479.4,8.58768460422534,71.9356291729651,"F","Adult"
"adult","male",7,-113.6765,41.9529,2007,"Neotoma cinerea","Neotoma_cinerea",212,350,8.2,229,9.78612189880046,56.6680987388501,"Summer",75071,8,266.5,9.51041129807686,50.1232716826551,7.94,305.4,9.22189418879279,64.8076037304502,"M","Adult"
"adult","male",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",183,335,2.8,609,9.30224801764703,68.5735791816121,"Summer",75141,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"M","Adult"
"adult","male",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",271,352,2.8,609,9.30224801764703,68.5735791816121,"Summer",75138,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"M","Adult"
"adult","female",9,-113.61376,44.95039,2010,"Neotoma cinerea","Neotoma_cinerea",220,331,6,387,8.56923231242113,52.7726675846909,"Fall",75151,5.8,341.5,9.10522178583467,55.216470482795,6.24,287.8,9.22294061314829,54.704853876143,"F","Adult"
"adult","male",9,-106.7418833333,36.0972333333,2007,"Neotoma cinerea","Neotoma_cinerea",235,338,7,807,8.01034842052341,79.184361079407,"Fall",75075,7,738.5,7.61919100937076,94.8431915144775,7.1,659.4,7.48593898591083,82.4531354128534,"M","Adult"
"adult","male",8,-112.676,45.731,2007,"Neotoma cinerea","Neotoma_cinerea",300,385,6.1,387,8.36967831828172,55.8315687494982,"Summer",75074,6.05,370,8.26315394777004,60.8988156653682,5.6,361.6,8.33254964873005,68.5056191405285,"M","Adult"
"adult","male",8,-112.676,45.731,2007,"Neotoma cinerea","Neotoma_cinerea",370,378,6.1,387,8.36967831828172,55.8315687494982,"Summer",75073,6.05,370,8.26315394777004,60.8988156653682,5.6,361.6,8.33254964873005,68.5056191405285,"M","Adult"
"adult","male",8,-112.676,45.731,2007,"Neotoma cinerea","Neotoma_cinerea",315,380,6.1,387,8.36967831828172,55.8315687494982,"Summer",75008,6.05,370,8.26315394777004,60.8988156653682,5.6,361.6,8.33254964873005,68.5056191405285,"M","Adult"
"ADULT","female",4,-121.15,44.48,1997,"Neotoma cinerea alticola","Neotoma_cinerea",299.4,367,8.8,259,6.67457296330067,48.6809136980179,"Spring",75201,8.8,326,6.82356640834479,70.0664808270835,8.8,289.4,6.93290686751366,65.7473561984685,"F","Adult"
"ADULT","male",4,-121.15,44.48,1997,"Neotoma cinerea alticola","Neotoma_cinerea",455.4,420,8.8,259,6.67457296330067,48.6809136980179,"Spring",75145,8.8,326,6.82356640834479,70.0664808270835,8.8,289.4,6.93290686751366,65.7473561984685,"M","Adult"
"immature","female",9,-109.25688,41.27931,2011,"Neotoma cinerea","Neotoma_cinerea",162.7,330,5.7,288,10.0136724713582,76.6518846352169,"Fall",75058,5.85,272,9.78935451171381,66.5277941706269,5.96,243.4,9.88479429314695,64.6493646882482,"F","Juvenile"
"is","female",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",173,333,2.8,609,9.30224801764703,68.5735791816121,"Summer",75140,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"F","NS"
"is","male",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",195,338,2.8,609,9.30224801764703,68.5735791816121,"Summer",75195,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"M","NS"
"Juvenile","male",9,-112.3421666667,36.6005,2005,"Neotoma cinerea","Neotoma_cinerea",155,315,9.4,576,7.45525541704195,85.9439563690411,"Fall",75204,9.25,593.5,7.71159177675373,77.7449456106949,9.44,507.4,7.95018837030183,74.2244611771533,"M","Juvenile"
"JUVENILE","male",8,-118.67,42.09,1998,"Neotoma cinerea alticola","Neotoma_cinerea",248.5,335,6.3,828,7.79026198649197,67.4044074699772,"Summer",75202,6.35,671,7.62832566058419,83.6413087666743,6.68,671.4,7.44322690364787,82.6735530705331,"M","Juvenile"
"larva","male",7,-108.51588,45.21292,2008,"Neotoma cinerea orolestes","Neotoma_cinerea",324,371,5.5,450,8.99331401484998,112.592876026868,"Summer",75229,6,471,9.1610023445803,92.6556800820323,6.26,434.8,8.58673803170311,80.3621914742004,"M","Juvenile"
"larva","female",7,-108.51588,45.21292,2008,"Neotoma cinerea orolestes","Neotoma_cinerea",276,362,5.5,450,8.99331401484998,112.592876026868,"Summer",75228,6,471,9.1610023445803,92.6556800820323,6.26,434.8,8.58673803170311,80.3621914742004,"F","Juvenile"
"larva","male",7,-104.67522,47.06244,2008,"Neotoma cinerea orolestes","Neotoma_cinerea",101,259,6.1,316,11.9781208370879,89.7703154969605,"Summer",75098,6.8,325,11.9282774748927,98.7977872476463,7.16,337.8,11.2637463928395,92.8885725595692,"M","Juvenile"
"subadult","female",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",135,307,2.8,609,9.30224801764703,68.5735791816121,"Summer",75139,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"F","Adult"
"subadult","female",9,-120.9666666667,47.1333333333,1995,"Neotoma cinerea","Neotoma_cinerea",173,331,5.9,1844,6.46812112665579,87.7394297701956,"Fall",75106,6.1,1628.5,6.80789222238414,85.3191644835966,5.86,1392.6,6.90409314355106,82.6189769460624,"F","Adult"
"subadult","male",7,-106.8697166667,38.8234333333,2010,"Neotoma cinerea","Neotoma_cinerea",165,324,2.8,609,9.30224801764703,68.5735791816121,"Summer",75194,2.6,578.5,9.15797905688557,58.9702559586432,2.68,666.2,9.08640429371529,68.9180396407932,"M","Adult"
"subadult","male",9,-106.84286,36.0198,2012,"Neotoma cinerea","Neotoma_cinerea",192,336,7.5,458,7.61264896356217,60.4825348613309,"Fall",75013,7,490.5,7.91661275597423,73.301865388272,6.62,618,7.70918334705892,65.1308410664441,"M","Adult"
"unknown","female",9,-123.067,47.7716,1990,"Neotoma cinerea","Neotoma_cinerea",144.2,300,5.1,2683,5.94107428302017,83.2139302104103,"Fall",75119,5,2309.5,5.75418460155566,80.3916496953839,5.04,2113,5.32538981234061,83.6189382645333,"F","NS"
"unknown","female",10,-122.2317,47.1308,1988,"Neotoma cinerea","Neotoma_cinerea",197.2,360,11.2,1011,5.00614773568611,73.3233783928637,"Fall",75123,11.5,920.5,5.08639742598683,78.9789411758404,10.9,959,5.28392649124938,74.383170553241,"F","NS"
"unknown","female",11,-120.9513899,46.905123,1946,"Neotoma cinerea","Neotoma_cinerea",191,378,6.5,656,7.01433056915151,79.0128923227702,"Fall",75118,6.7,682.5,7.14858317358881,79.8297588846743,6.76,603.8,7.58597649923019,79.8426235805367,"F","NS"
"unknown","female",9,-120.6971,48.3441,1991,"Neotoma cinerea","Neotoma_cinerea",135.2,363,8.2,1084,7.73893638451928,88.6411555328442,"Fall",75112,8.15,1290,8.20186902432689,92.6358241513059,8.28,1092.6,8.01307634931181,93.0600177599972,"F","NS"
"unknown","female",6,-121.0661,48.948976,1971,"Neotoma cinerea","Neotoma_cinerea",211,355,6.4,1133,7.91638117507557,77.3945832606567,"Summer",75035,6.45,999.5,7.75219502835882,81.5670356221806,6.62,1002.8,7.67241054010118,76.4893280754885,"F","NS"
"unknown","female",7,-120.56647,48.6739498,1996,"Neotoma cinerea","Neotoma_cinerea",393,363,2.2,1200,7.9978974509782,84.0411154787292,"Summer",75047,2.8,1247.5,7.57011641076567,82.634057327922,3.34,1062.8,7.43895411184138,73.9123258798818,"F","NS"
