"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"","",7,-119.530515,49.289881,1977,"Tamias amoenus affinis x luteiventris","Tamias_amoenus",88,219,9.5,297,9.1007617063828,82.4106472520117,"Summer",149291,9.45,265.5,8.43844290454185,81.3902945241643,9.56,256.6,8.59823363696467,73.7748181987676,"NS","NS"
"","female",8,-121.30013,40.56289,2007,"Tamias amoenus amoenus","Tamias_amoenus",46.5,199,7.9,602,7.52788754625698,118.633454113999,"Summer",145343,7.9,883,7.57724783637704,109.836016164892,8,1041.2,7.4039691886307,111.060123980956,"F","NS"
"","female",9,-120.77229,40.84426,2007,"Tamias amoenus amoenus","Tamias_amoenus",41,193,8.7,275,8.16026496153307,91.7677138119501,"Fall",147437,8.7,358,8.12505775257879,88.9308600553299,8.78,432.6,7.89323064554442,91.3710845167296,"F","NS"
"","female",11,-120.940608,43.950267,1968,"Tamias amoenus amoenus","Tamias_amoenus",41,190,7.6,250,6.54237353833848,79.2720812582917,"Fall",148147,7.8,237,6.93382574160759,90.4762537751118,7.42,256.4,6.51597602703579,99.786476943443,"F","NS"
"","female",8,-109.62,44.94,1974,"Tamias amoenus luteiventris","Tamias_amoenus",48.5,198,0,782,8.06929740473485,35.7436394844763,"Summer",149630,-0.1,810,8.27511706915157,48.6918150372977,-0.38,896.8,8.4465402819105,51.5203805753972,"F","NS"
"","male",10,-120.22386,39.43159,1962,"Tamias (Neotamias) amoenus monoensis Grinnell and Storer, 1916","Tamias_amoenus",38.5,176,5,1034,6.94929689052981,127.262012058587,"Fall",146710,5.3,799,6.74951543307965,94.4236539861715,5.4,770.6,6.75650527006937,108.654549098279,"M","NS"
"","female",7,-109.65,44.46,1974,"Tamias amoenus luteiventris","Tamias_amoenus",41,200,4.4,366,8.51068401623762,64.4588667346271,"Summer",148904,4.3,376,8.65593597629257,63.528747023896,4.14,399.8,8.71470917164894,58.3078986632013,"F","NS"
"","female",9,-118.98678,37.890149,2004,"Tamias amoenus","Tamias_amoenus",45,193,7.3,485,7.19081906237939,122.154750163989,"Fall",144619,7.55,456.5,7.31259678240614,110.8292187906,7.38,440.4,7.31494866868312,117.133256915067,"F","NS"
"","female",8,-113.47995,44.97297,2010,"Tamias amoenus","Tamias_amoenus",53.5,229,4.2,657,8.16860212068507,61.8073565675861,"Summer",149046,4,577,8.67188930571623,60.9084679367013,4.5,505,8.76570366872716,69.7119012565434,"F","NS"
"","male",8,-119.90667,39.19833,1971,"Tamias amoenus","Tamias_amoenus",38.5,190,3,1090,6.76584000025798,100.865480328148,"Summer",149944,3.55,1116.5,6.75898043959229,115.903013216211,3.56,1131.8,6.74734818938314,121.547919519708,"M","NS"
"","male",9,-121.148229,40.7308689,2004,"Tamias amoenus amoenus","Tamias_amoenus",36,187,9.1,587,7.40435989499062,95.5622091886684,"Fall",147350,9.2,594.5,7.55111476669194,95.6065645232775,8.66,551.2,7.34963628763592,100.320061094317,"M","NS"
"","female",10,-121.1542084,40.71407799,2004,"Tamias amoenus amoenus","Tamias_amoenus",21.3,895,8.9,572,7.35557920591883,97.8144190073906,"Fall",145278,8.95,577.5,7.50582365413629,97.2759740702132,8.38,536.8,7.30945031302488,101.672059524808,"F","NS"
"","female",7,-110.883538,43.197888,1999,"Tamias amoenus luteiventris","Tamias_amoenus",21.6,161,4.6,632,7.53803989473029,68.0340272358238,"Summer",144585,4.45,679.5,8.14280549309095,56.6490169019151,4.62,713,8.31499272328853,55.9092513058741,"F","NS"
"","female",10,-121.1442513,40.7049536,2003,"Tamias amoenus amoenus","Tamias_amoenus",22,166,8.8,594,7.67771272758188,96.7626268300087,"Fall",145320,8.5,532.5,7.55946593831776,102.670423461131,7.8,519.2,7.20993260668056,101.9080326046,"F","NS"
"","male",10,-121.1797292,40.7345811,2004,"Tamias amoenus amoenus","Tamias_amoenus",35,198,9.1,575,7.26967549607146,97.3287883701239,"Fall",147345,9.2,581.5,7.41838216211803,96.6601471565912,8.66,540.8,7.21692567467565,100.747381341916,"M","NS"
"","female",10,-121.20814,40.20087,2004,"Tamias amoenus amoenus","Tamias_amoenus",41,197,10.3,1203,7.317517379963,131.230214098084,"Fall",149811,10.35,1173,7.43487983595801,121.006879930287,9.94,1115.2,7.28530436647261,129.850521937409,"F","NS"
"","female",6,-120.7906,40.67886,2006,"Tamias amoenus amoenus","Tamias_amoenus",23,180,9.2,542,8.14709466712837,90.545524730146,"Summer",147374,9.05,616,7.9876728793124,106.21242346014,9.22,544,7.83044934827355,109.662674849976,"F","NS"
