"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"adult","male",7,-123.25399,44.54216,2011,"Spermophilus beecheyi","Otospermophilus_beecheyi",295,385,10.9,1029,5.7076437318474,80.0059388963859,"Summer",183501,11.35,1159,5.13567966166821,73.5933512716732,11.44,1003,5.56751020492931,80.1746552524437,"M","Adult"
"adult","male",6,-117.33773,33.88676,2002,"Spermophilus beecheyi beecheyi","Otospermophilus_beecheyi",673.9,456,15.9,133,4.7256232553511,144.944578794972,"Summer",183532,15.95,210,4.89384627059065,137.581948256734,16.02,245.2,4.89813789184382,144.765137152616,"M","Adult"
"adult","female",5,-117.33773,33.88676,1999,"Spermophilus beecheyi beecheyi","Otospermophilus_beecheyi",375.3,375,15.9,124,4.67827830283619,143.756735063639,"Spring",183560,15.85,300.5,4.91943673233015,150.55644507255,16.94,325.8,5.08687830556729,151.663094678178,"F","Adult"
"adult","female",6,-123.25399,44.54216,2011,"Spermophilus beecheyi","Otospermophilus_beecheyi",570,452,10.9,1029,5.7076437318474,80.0059388963859,"Summer",183524,11.35,1159,5.13567966166821,73.5933512716732,11.44,1003,5.56751020492931,80.1746552524437,"F","Adult"
"adult","female",5,-117.33773,33.88676,1999,"Spermophilus beecheyi beecheyi","Otospermophilus_beecheyi",296.2,360,15.9,124,4.67827830283619,143.756735063639,"Spring",183561,15.85,300.5,4.91943673233015,150.55644507255,16.94,325.8,5.08687830556729,151.663094678178,"F","Adult"
"adult","female",5,-117.33773,33.88676,1999,"Spermophilus beecheyi beecheyi","Otospermophilus_beecheyi",457.5,384,15.9,124,4.67827830283619,143.756735063639,"Spring",183559,15.85,300.5,4.91943673233015,150.55644507255,16.94,325.8,5.08687830556729,151.663094678178,"F","Adult"
"embryo","female",5,-120.08596,37.75606,2004,"Otospermophilus beecheyi fisheri","Otospermophilus_beecheyi",457,402,14.3,820,6.62371199600802,121.843597773497,"Spring",183414,14.45,800.5,6.81400631148026,125.41635791434,14.28,903.8,6.68736626775221,126.179331282666,"F","Juvenile"
"juvenile","male",5,-122.1534062,37.6466861,2004,"Otospermophilus beecheyi beecheyi","Otospermophilus_beecheyi",262,310,15.3,468,3.41236610348925,125.439377098521,"Spring",183375,15.15,450,3.39888127432515,123.560458815582,14.88,491.4,3.27790345965915,137.002019557803,"M","Juvenile"
"juvenile","female",6,-120.4697222222,35.5080555556,2009,"Spermophilus beecheyi","Otospermophilus_beecheyi",285,350,15,394,5.18887942594253,146.554041930585,"Summer",183540,15,421,5.3036412055282,168.413253300773,15.22,475.8,5.19028933614235,140.818623193209,"F","Juvenile"
"unknown","male",6,-122.9488,44.5674,1990,"Spermophilus beecheyi","Otospermophilus_beecheyi",130.4,285,11.6,1096,6.1861220534844,71.4686615333579,"Summer",183528,11.45,973.5,5.95176649770226,73.8862266498997,11.64,1021,5.51978260957034,84.5993212202546,"M","NS"
