"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"adult","female",8,-78.7133,42.0383,1993,"Napaeozapus insignis","Napaeozapus_insignis",19,223,6.7,1057,9.82912724631452,38.2797413326582,"Summer",72853,6.65,1176.5,9.08300566916307,41.5207705960333,7.14,1182.4,8.96326625221614,42.9311597610746,"F","Adult"
"adult","female",8,-78.7133,42.0383,1993,"Napaeozapus insignis","Napaeozapus_insignis",22,237,6.7,1057,9.82912724631452,38.2797413326582,"Summer",72915,6.65,1176.5,9.08300566916307,41.5207705960333,7.14,1182.4,8.96326625221614,42.9311597610746,"F","Adult"
"adult","female",7,-75.7641,43.5905,1998,"Napaeozapus insignis","Napaeozapus_insignis",25,233,7.4,1315,9.05118023444256,46.6664148380003,"Summer",72921,6.35,1298.5,9.36035218400639,36.7210041468332,5.82,1319,10.3834573509755,42.777848611645,"F","Adult"
"adult","female",8,-81.0167,46.0833,2007,"Napaeozapus insignis","Napaeozapus_insignis",22,234,5.4,839,11.2602646774426,23.2035439683288,"Summer",72908,5.95,913.5,10.5169110384995,24.1276396663445,5.34,851.4,11.06316785893,30.7847275991022,"F","Adult"
"adult","male",5,-76.3652,42.4502,1940,"Napaeozapus insignis","Napaeozapus_insignis",17.7,210,6.1,975,10.4074674531261,33.9385896059817,"Spring",72826,6.9,880,10.3975674831353,33.0169625462638,7.34,938.6,10.2165050553073,42.6926557112687,"M","Adult"
"adult","female",8,-74.835438,41.981478,1950,"Napaeozapus insignis","Napaeozapus_insignis",20.9,224,6.4,1145,9.25321811342116,25.9402680658582,"Summer",72876,7.35,1068.5,9.28721930417688,31.8347797519018,7.08,1093.4,9.57534772653457,42.8862847950264,"F","Adult"
"adult","female",8,-79.7,45.9833,2007,"Napaeozapus insignis","Napaeozapus_insignis",19,239,5.3,916,11.57817958162,29.2045639662557,"Summer",72898,5.95,986,10.6341650005337,29.988260221996,5.34,939.4,11.1973534790965,31.2111249702542,"F","Adult"
"adult","female",8,-78.7133,42.0383,1993,"Napaeozapus insignis","Napaeozapus_insignis",32,235,6.7,1057,9.82912724631452,38.2797413326582,"Summer",72856,6.65,1176.5,9.08300566916307,41.5207705960333,7.14,1182.4,8.96326625221614,42.9311597610746,"F","Adult"
"adult","female",9,-64.3878,46.6219,2005,"Napaeozapus insignis","Napaeozapus_insignis",27,240,6,1258,10.4390111861926,31.0694444582691,"Fall",72911,5.6,1145,10.3838868080467,29.0739279338775,5.82,1098,10.262543400456,26.5063822095684,"F","Adult"
"adult","male",5,-76.5094764,42.4381028,1941,"Napaeozapus insignis","Napaeozapus_insignis",18.5,NA,9.6,683,10.4461787996928,46.2294395870154,"Spring",72943,8.75,771,10.3146302156298,40.9721119228409,9.24,800.4,10.0002732531334,42.6246974751901,"M","Adult"
"adult","male",7,-60.885,53.256,1993,"Napaeozapus insignis","Napaeozapus_insignis",23,240,-2.2,834,12.414971411627,48.1245340784566,"Summer",72840,-2.3,833,12.2401414730573,49.0973335568275,-1.96,860.6,12.4115141709279,50.496456249986,"M","Adult"
"adult","female",5,-76.3652,42.4502,1940,"Napaeozapus insignis","Napaeozapus_insignis",20.2,217,6.1,975,10.4074674531261,33.9385896059817,"Spring",72828,6.9,880,10.3975674831353,33.0169625462638,7.34,938.6,10.2165050553073,42.6926557112687,"F","Adult"
"adult","female",7,-75.7641,43.5905,1998,"Napaeozapus insignis","Napaeozapus_insignis",17,237,7.4,1315,9.05118023444256,46.6664148380003,"Summer",72920,6.35,1298.5,9.36035218400639,36.7210041468332,5.82,1319,10.3834573509755,42.777848611645,"F","Adult"
"adult","female",9,-64.3878,46.6219,2005,"Napaeozapus insignis","Napaeozapus_insignis",30,238,6,1258,10.4390111861926,31.0694444582691,"Fall",72850,5.6,1145,10.3838868080467,29.0739279338775,5.82,1098,10.262543400456,26.5063822095684,"F","Adult"
"adult","female",8,-82.655,46.4333,1997,"Napaeozapus insignis","Napaeozapus_insignis",25,265,3,972,11.104745777724,40.6239134900789,"Summer",72846,2.95,957.5,11.3114944417211,46.9701602783324,3.16,895.4,11.3929109984769,46.9536962400089,"F","Adult"
"adult","female",8,-73.2792,42.7171,2003,"Napaeozapus insignis","Napaeozapus_insignis",16,238,5.5,1589,10.4774505342173,31.4743167394008,"Summer",72919,6.15,1478.5,9.75347172799221,32.6434356367384,6.26,1333.2,9.52834186496087,41.7109650205385,"F","Adult"
"adult","male",8,-78.7133,42.0383,1993,"Napaeozapus insignis","Napaeozapus_insignis",19,230,6.7,1057,9.82912724631452,38.2797413326582,"Summer",72852,6.65,1176.5,9.08300566916307,41.5207705960333,7.14,1182.4,8.96326625221614,42.9311597610746,"M","Adult"
"adult","male",5,-76.3652,42.4502,1940,"Napaeozapus insignis","Napaeozapus_insignis",18,219,6.1,975,10.4074674531261,33.9385896059817,"Spring",72892,6.9,880,10.3975674831353,33.0169625462638,7.34,938.6,10.2165050553073,42.6926557112687,"M","Adult"
"adult","female",8,-79.1,46.6667,2007,"Napaeozapus insignis","Napaeozapus_insignis",20,240,3.9,868,12.0274276198826,22.0665558899556,"Summer",72896,4.55,931.5,11.0638919496136,29.9114383366645,4.1,892.2,11.6253766548329,35.2373108000541,"F","Adult"
"adult","female",7,-60.985,53.197,1993,"Napaeozapus insignis","Napaeozapus_insignis",30,245,-2,833,12.3818660169058,48.0519914281459,"Summer",72904,-2.1,830,12.229063112344,48.6965929618648,-1.8,855.2,12.3998547711075,49.9935355359634,"F","Adult"
"adult","female",7,-75.469299,44.151524,1991,"Napaeozapus insignis","Napaeozapus_insignis",25,218,7.4,958,10.1296556823233,27.7730995676294,"Summer",72868,7.5,1066,9.5020925596361,31.9883077819204,6.82,1008.8,10.3983810821373,39.0441228377538,"F","Adult"
"adult","female",8,-73.2791,42.7191,2003,"Napaeozapus insignis","Napaeozapus_insignis",22,228,5.5,1587,10.4774505342173,31.4064482526584,"Summer",72857,6.15,1477,9.75347172799221,32.4963730027122,6.26,1331.6,9.52834186496087,41.6640311004396,"F","Adult"
"adult","female",8,-78.7133,42.0383,1993,"Napaeozapus insignis","Napaeozapus_insignis",17,226,6.7,1057,9.82912724631452,38.2797413326582,"Summer",72910,6.65,1176.5,9.08300566916307,41.5207705960333,7.14,1182.4,8.96326625221614,42.9311597610746,"F","Adult"
"adult","male",5,-76.3652,42.4502,1940,"Napaeozapus insignis","Napaeozapus_insignis",19.9,225,6.1,975,10.4074674531261,33.9385896059817,"Spring",72827,6.9,880,10.3975674831353,33.0169625462638,7.34,938.6,10.2165050553073,42.6926557112687,"M","Adult"
"adult","female",7,-75.7641,43.5905,1998,"Napaeozapus insignis","Napaeozapus_insignis",21,235,7.4,1315,9.05118023444256,46.6664148380003,"Summer",72922,6.35,1298.5,9.36035218400639,36.7210041468332,5.82,1319,10.3834573509755,42.777848611645,"F","Adult"
