"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"1st yr.","male",6,-122.892648,38.1010755,1951,"Sitta pygmaea pygmaea","Sitta_pygmaea",10.3,NA,12,951,2.57580525802568,119.015385875859,"Summer",120147,12.05,1059.5,2.60161238894208,113.740366038935,12,809.4,2.68908597488047,116.376092357813,"M","NS"
"1st yr.","male",6,-122.892648,38.1010755,1951,"Sitta pygmaea pygmaea","Sitta_pygmaea",11,NA,12,951,2.57580525802568,119.015385875859,"Summer",120145,12.05,1059.5,2.60161238894208,113.740366038935,12,809.4,2.68908597488047,116.376092357813,"M","NS"
"ad","male",3,-108.05065,35.1319166667,2008,"Sitta pygmaea","Sitta_pygmaea",11,NA,8.2,296,7.72691086496742,80.8658075862483,"Spring",120127,8.4,324,7.9850242533885,93.8744053008097,8.42,315.4,7.73175999167613,84.9805047229512,"M","Adult"
"ad","male",4,-112.4035006,34.476755,1970,"Sitta pygmaea melanotis","Sitta_pygmaea",10.5,NA,9.6,733,7.27192088332466,118.892793402629,"Spring",120100,9.7,718,7.40280895564225,96.041373732445,9.7,648,7.44409831391242,93.842926756919,"M","Adult"
"ad","male",3,-108.05065,35.1319166667,2008,"Sitta pygmaea","Sitta_pygmaea",10.8,NA,8.2,296,7.72691086496742,80.8658075862483,"Spring",120128,8.4,324,7.9850242533885,93.8744053008097,8.42,315.4,7.73175999167613,84.9805047229512,"M","Adult"
"ad","male",5,-119.5295334,49.3502892,1980,"Sitta pygmaea melanotis","Sitta_pygmaea",10,NA,8.8,328,8.33533915254075,54.0952103933311,"Spring",120310,8.8,298.5,9.1454763830941,48.3666455853471,8.68,303,8.74234902700655,62.1723433219128,"M","Adult"
"ad","male",5,-105.6496811,32.9504872,1968,"Sitta pygmaea melanotis","Sitta_pygmaea",10.5,116,7.8,701,6.56969050514051,113.873281784039,"Spring",120099,8.1,627.5,6.441305079079,111.031026922536,8.08,587,6.82807822208326,102.035512026021,"M","Adult"
"ad","female",3,-108.05065,35.1319166667,2008,"Sitta pygmaea","Sitta_pygmaea",10.5,NA,8.2,296,7.72691086496742,80.8658075862483,"Spring",120129,8.4,324,7.9850242533885,93.8744053008097,8.42,315.4,7.73175999167613,84.9805047229512,"F","Adult"
"ad","male",5,-112.4685025,34.6270678,1969,"Sitta pygmaea melanotis","Sitta_pygmaea",11.5,NA,11.9,471,7.89393706741081,75.9340262272949,"Spring",120308,11.7,396,7.76219669321184,85.322505019406,11.8,464,7.78016820936729,83.2975868081632,"M","Adult"
"ad","male",5,-99.1986401,19.1039998,1972,"Sitta pygmaea flavinucha","Sitta_pygmaea",10.4,NA,11.7,1258,1.53156188845956,92.867326240332,"Spring",120335,11.65,1294.5,1.40269764112811,95.4371149970085,11.78,1255.4,1.70356956050369,116.708556649154,"M","Adult"
"ad","male",3,-108.0607666667,35.1312333333,2008,"Sitta pygmaea","Sitta_pygmaea",10.9,NA,8.2,304,7.672160416372,79.2682563654603,"Spring",119926,8.4,333.5,7.90609947327331,91.6283906872622,8.42,326,7.65939575123802,83.9222221338664,"M","Adult"
"ad","male",3,-108.0607666667,35.1312333333,2008,"Sitta pygmaea","Sitta_pygmaea",10.3,NA,8.2,304,7.672160416372,79.2682563654603,"Spring",119927,8.4,333.5,7.90609947327331,91.6283906872622,8.42,326,7.65939575123802,83.9222221338664,"M","Adult"
"ad.","male",6,-119.04701,34.827853,1929,"Sitta pygmaea melanotis","Sitta_pygmaea",11.9,NA,10.6,204,7.04665727759473,138.340499276856,"Summer",120267,10.65,246,6.68469581523266,127.533209936874,10.54,360.4,6.22965773865452,117.80601138181,"M","Adult"
"ad.","male",6,-115.65611,36.40167,1963,"Sitta pygmaea canescens","Sitta_pygmaea",11.4,NA,9.9,447,7.74891488004493,157.395981687623,"Summer",120226,10.1,297,7.76111877896574,126.102880849431,10.2,313.6,7.94775658881304,119.454897064355,"M","Adult"
