"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex","lifestage"
"adult","male",5,-105.1049166667,37.7994,2012,"Perognathus flavus","Perognathus_flavus",6.7,114,9.3,195,8.28596385278725,65.6592340712814,"Spring",189356,8.75,254,8.69367284962582,64.0559810731538,8.52,311,8.48336157551053,71.7443088794126,"M","Adult"
"adult","female",7,-102.9201431,36.8769226,1999,"Perognathus flavus","Perognathus_flavus",5,110,12.8,587,7.7921094510389,89.0666443337074,"Summer",189384,12.85,554.5,8.52100968025504,96.6813391068607,12.7,487.6,8.67075195992118,100.151467257666,"F","Adult"
"adult","female",5,-106.44985,37.8248333333,2012,"Perognathus flavus","Perognathus_flavus",7.4,113,3.9,332,8.12082993221006,62.3444368393363,"Spring",189446,3.45,449,8.30275208642259,60.0224251818047,3.12,469.2,8.29454926376367,63.2282902149224,"F","Adult"
"adult","male",7,-102.9201431,36.8769226,1999,"Perognathus flavus","Perognathus_flavus",7,121,12.8,587,7.7921094510389,89.0666443337074,"Summer",189471,12.85,554.5,8.52100968025504,96.6813391068607,12.7,487.6,8.67075195992118,100.151467257666,"M","Adult"
"adult","female",10,-108.7730722222,31.6052138889,2007,"Perognathus flavus","Perognathus_flavus",7,110,14.5,425,7.45288229783985,90.0834885905317,"Fall",189490,14.6,406.5,7.17239562812119,110.613242806297,14.5,426.6,7.18893502223493,92.2067463264889,"F","Adult"
"adult","female",8,-106.484229,35.313065,2013,"Perognathus flavus","Perognathus_flavus",5.8,112,12.7,266,9.19885944840528,126.179688871436,"Summer",189600,13.4,223,8.95887393050679,106.643968720389,13.26,228.8,8.92226666677867,90.8110932040381,"F","Adult"
"adult","female",8,-102.9201431,36.8769226,1999,"Perognathus flavus","Perognathus_flavus",7,119,12.8,587,7.7921094510389,89.0666443337074,"Summer",189383,12.85,554.5,8.52100968025504,96.6813391068607,12.7,487.6,8.67075195992118,100.151467257666,"F","Adult"
"adult","male",5,-105.1102,37.7969666667,2012,"Perognathus flavus","Perognathus_flavus",8.6,115,9.3,190,8.29396914887102,66.3408473961631,"Spring",189450,8.75,248.5,8.71157158154301,64.8540088901777,8.56,304.4,8.50063895855653,72.2670094405264,"M","Adult"
"unknown","male",5,-110.7055,32.368,1952,"Perognathus flavus","Perognathus_flavus",11.8,145,12.7,646,7.71266176589843,93.6566606561125,"Spring",189388,12.7,698.5,7.41182971851321,80.8276032858834,12.7,568.4,7.1855359665638,95.7971410324395,"M","NS"
"unknown","male",11,-110.9846,32.101,1950,"Perognathus flavus","Perognathus_flavus",10.2,144,20.3,202,6.50153245338545,159.631098245569,"Fall",189385,19.75,210.5,7.33807798679159,122.980928259346,19.6,228.2,7.75004482644229,110.037487470291,"M","NS"
"unknown","male",5,-110.7055,32.368,1952,"Perognathus flavus","Perognathus_flavus",13.6,152,12.7,646,7.71266176589843,93.6566606561125,"Spring",189389,12.7,698.5,7.41182971851321,80.8276032858834,12.7,568.4,7.1855359665638,95.7971410324395,"M","NS"
NA,"female",9,-104.9483758,37.8031972,1988,"Perognathus flavus","Perognathus_flavus",3,155,8.2,476,8.7371550740432,51.8351997926816,"Fall",189462,8.15,542.5,8.44974966143523,61.6706148425042,8.18,590.8,8.22122512867362,58.7912789792725,"F","NS"
NA,"female",6,-108.91,31.94,1992,"Perognathus flavus flavus","Perognathus_flavus",3.7,113,15,343,7.57501375136265,82.1648913716123,"Summer",189480,15.1,382.5,7.37731779329835,90.7098845132917,15.58,346.8,7.44934894830552,98.7693921134217,"F","NS"
NA,"female",7,-112.6916666667,32.8622222222,2008,"Perognathus flavus","Perognathus_flavus",3.75,94,22.6,117,8.33944170066485,109.39192016768,"Summer",189585,22.75,102.5,8.56540571785255,99.1790428104458,22.78,109.2,8.42672106438048,109.209836828283,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",4,89,24.6,362,5.66912825322511,168.669419812616,"Summer",189398,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",7,-108.9922222,32.3477778,2003,"Perognathus flavus","Perognathus_flavus",4,101,16.7,181,7.7764212381228,88.8343064500341,"Summer",189530,16.5,190.5,7.91101257864885,95.7447359431451,16.32,222,7.80967672967218,114.611554576973,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",6,102,24.6,362,5.66912825322511,168.669419812616,"Summer",189308,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",6,-106.72,34.33,1998,"Perognathus flavus","Perognathus_flavus",7.1,113,13.7,274,8.64673699184037,122.046852626742,"Summer",189414,13.5,307.5,8.81570203274273,97.919897464622,14.14,248.8,8.70976696958098,91.3248226862762,"F","NS"
NA,"female",9,-106.7948333,34.9033333,2000,"Perognathus flavus","Perognathus_flavus",6.5,106,13.7,249,8.75416351160285,92.1781595675188,"Fall",189513,13.4,281,8.09720261975521,103.033505949219,13.28,276,8.41813832523484,98.9369833173499,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",5,105,24.6,362,5.66912825322511,168.669419812616,"Summer",189309,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",5,97,24.6,362,5.66912825322511,168.669419812616,"Summer",189311,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",6,-106.026409,26.787519,1963,"Perognathus flavus flavus Baird, 1855","Perognathus_flavus",7,98,15.9,466,4.8876157662799,136.008347013144,"Summer",189393,15.9,411.5,4.91749899709754,131.755449041044,15.66,435.4,4.85483886026628,139.034162055867,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",7,102,24.6,362,5.66912825322511,168.669419812616,"Summer",189394,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",5,90,24.6,362,5.66912825322511,168.669419812616,"Summer",189401,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",9,-106.720344,34.336205,1998,"Perognathus flavus","Perognathus_flavus",7.8,111,13.7,272,8.64443681675029,120.84642187827,"Fall",189432,13.5,305.5,8.82034091233233,97.0449068331238,14.14,247,8.71638759771603,91.2859553011066,"F","NS"
NA,"female",7,-110.7475,28.07556,1960,"Perognathus flavus sonoriensis Nelson and Goldman, 1934","Perognathus_flavus",5,96,24.6,362,5.66912825322511,168.669419812616,"Summer",189404,24.9,303.5,5.3437706594118,175.19639161484,24.88,323.2,5.23807158675931,158.036424127639,"F","NS"
NA,"female",5,-102.29585,26.59615,1997,"Perognathus flavus","Perognathus_flavus",5,108,21.3,264,6.54950842476446,80.4011218284156,"Spring",189508,21.9,227,6.29572886947352,91.2124477859223,22.14,165.6,6.12620847934172,95.0979759590081,"F","NS"
NA,"female",10,-107.000865,34.408049,1997,"Perognathus flavus","Perognathus_flavus",6,115,12.9,356,8.77132034565268,79.7716841612473,"Fall",189463,13.7,292,8.5731324703376,91.7182995406831,13.72,258.4,8.51015225620039,104.805377508515,"F","NS"
NA,"female",8,-100.68367,34.5467567,1997,"Perognathus flavus gilvus","Perognathus_flavus",6,112,16,672,9.0267112035068,65.9330773319159,"Summer",189469,16.3,571,9.01317672614437,82.0043562002525,16.32,546.6,8.96758313912411,75.9178131542705,"F","NS"
NA,"female",7,-103.3661111,29.5302778,2004,"Perognathus flavus","Perognathus_flavus",5,115,19.1,441,7.23807273862988,63.4649403027637,"Summer",189533,19.4,354,7.15395686046999,75.6651719791246,19.64,285.6,7.51909662966042,84.6263995254739,"F","NS"
NA,"female",3,-107.4684,32.9819,2013,"Perognathus flavus","Perognathus_flavus",5,113,15.7,258,8.30809663502837,143.55028585445,"Spring",189598,16.15,220.5,7.98920022474226,129.935793669365,16.04,230.8,8.07560850373405,118.23724334166,"F","NS"
NA,"female",5,-105.5428333,29.35765,1997,"Perognathus flavus","Perognathus_flavus",5,102,17.9,266,7.09263382287952,110.676721864136,"Spring",189605,18.55,326,6.92669702275412,130.070859028974,18.62,297.6,6.82565848547069,149.646402200413,"F","NS"
NA,"female",12,-103.532,25.316,2006,"Perognathus flavus","Perognathus_flavus",6,106,21.9,270,4.26617243823164,123.393833554888,"Winter",189642,21.75,242.5,4.56488316039944,137.476361315941,21.3,281.4,4.70979408506803,115.683853521399,"F","NS"
NA,"female",9,-106.7188333,34.8293333,2000,"Perognathus flavus","Perognathus_flavus",5,100,14,227,8.85449295298977,93.3183065561333,"Fall",189614,13.7,263,8.2032372154409,107.068995616993,13.58,256.4,8.54177281242249,100.488359949538,"F","NS"
NA,"female",9,-106.7948333,34.9033333,2000,"Perognathus flavus","Perognathus_flavus",5,96,13.7,249,8.75416351160285,92.1781595675188,"Fall",189616,13.4,281,8.09720261975521,103.033505949219,13.28,276,8.41813832523484,98.9369833173499,"F","NS"
NA,"female",5,-105.5428333,29.35765,1997,"Perognathus flavus","Perognathus_flavus",6,110,17.9,266,7.09263382287952,110.676721864136,"Spring",189503,18.55,326,6.92669702275412,130.070859028974,18.62,297.6,6.82565848547069,149.646402200413,"F","NS"
NA,"female",10,-109.2084,31.619,1969,"Perognathus flavus","Perognathus_flavus",5.1,92,15.5,344,7.38579718107666,124.487246679213,"Fall",189663,15.05,360,7.07745296790226,116.420770314879,15.34,393.6,6.90403230207012,120.201581936171,"F","NS"
NA,"female",4,-105.9283333,27.6866667,1999,"Perognathus flavus","Perognathus_flavus",6,106,17.8,394,5.61919734373859,168.078296851092,"Spring",189509,18.05,369,5.88992173147119,150.428008199603,17.98,379.2,5.79090218937839,141.289057565777,"F","NS"
NA,"female",10,-110.58889,31.79028,1959,"Perognathus flavus","Perognathus_flavus",5.3,93,15.8,492,6.7768098331849,135.652614036436,"Fall",189649,15.9,511.5,6.9293879165602,113.735208510611,15.86,442.6,6.91448028877461,129.530463380598,"F","NS"
NA,"female",8,-109.17703,31.569987,1956,"Perognathus flavus","Perognathus_flavus",5.3,106,15.4,162,7.58233093608044,131.71194777314,"Summer",189652,15.2,229.5,7.34410918992902,142.192907625566,15.58,251,7.30345320654156,133.813466196045,"F","NS"
NA,"female",10,-107.463304,33.01993498,2012,"Perognathus flavus","Perognathus_flavus",5.4,102,16.5,183,7.69301138972407,117.239426767539,"Fall",189448,16.2,200,8.24890474813315,114.507766266405,15.92,234.6,7.9001613064992,118.069399151389,"F","NS"
NA,"female",10,-106.732365,34.331126,1998,"Perognathus flavus","Perognathus_flavus",6.8,120,13.8,269,8.65493378298637,121.149361891715,"Fall",189342,13.6,303,8.81980042831574,97.3524913488984,14.24,244.8,8.72223859788874,91.7026698042389,"F","NS"
