"lifestage","sex","month","decimallongitude","decimallatitude","year","scientificname","sciname_cor","massing","lengthinmm","bio1","bio12","bio4","bio15","seasonality","Ids","bio1_2yr","bio12_2yr","bio4_2yr","bio15_2yr","bio1_5yr","bio12_5yr","bio4_5yr","bio15_5yr","sex_cor","lifestage_cor"
"adult","female",8,-89.3442,37.6481,1954,"Sciurus carolinensis","Sciurus_carolinensis",437.5,457,15.3,1083,9.36311266555512,46.0353363062751,"Summer",115947,15.25,892.5,9.26003034083136,54.4097496440896,14.42,1119,9.1232429888452,50.3993201343798,"F","Adult"
"adult","male",3,-93.5833333,45.3,1927,"Sciurus carolinensis hypophaeus","Sciurus_carolinensis",567,NA,5.7,767,12.0207018400455,56.9537566177129,"Spring",115976,5.75,764,12.0015882081315,75.5284669756982,6,675,12.1848873333741,85.5029521518856,"M","Adult"
"adult","female",9,-76.5094764,42.4381028,1937,"Sciurus carolinensis","Sciurus_carolinensis",543.6,510,9.3,987,9.7610970260271,49.7444654477362,"Fall",115880,9.15,899,10.2042234797555,49.0550493108177,9.06,825.6,10.2807524503869,46.9079539238248,"F","Adult"
"adult","male",8,-89.3442,37.6481,1954,"Sciurus carolinensis","Sciurus_carolinensis",461,453,15.3,1083,9.36311266555512,46.0353363062751,"Summer",115897,15.25,892.5,9.26003034083136,54.4097496440896,14.42,1119,9.1232429888452,50.3993201343798,"M","Adult"
"adult","female",10,-76.565956,42.426152,1974,"Sciurus carolinensis","Sciurus_carolinensis",574,540,7.8,936,9.38464251591477,29.5286491712164,"Fall",115933,8.35,929.5,9.57681085630476,32.0623770533109,7.92,956.6,9.99974007357095,39.7930652100342,"F","Adult"
"adult","male",2,-76.5094764,42.4381028,1947,"Sciurus carolinensis leucotis","Sciurus_carolinensis",458,470,9.6,936,10.3193074409384,58.3812157686076,"Winter",115884,9.8,895,9.55319883078315,56.9620795978322,9.34,913.2,10.0847030421999,51.6862062611891,"M","Adult"
"adult","male",3,-93.5833333,45.3,1927,"Sciurus carolinensis hypophaeus","Sciurus_carolinensis",709,NA,5.7,767,12.0207018400455,56.9537566177129,"Spring",115929,5.75,764,12.0015882081315,75.5284669756982,6,675,12.1848873333741,85.5029521518856,"M","Adult"
"adult","male",3,-93.5833333,45.3,1927,"Sciurus carolinensis hypophaeus","Sciurus_carolinensis",510,NA,5.7,767,12.0207018400455,56.9537566177129,"Spring",115928,5.75,764,12.0015882081315,75.5284669756982,6,675,12.1848873333741,85.5029521518856,"M","Adult"
"adult","male",1,-76.490741,42.465699,1947,"Sciurus carolinensis leucotis","Sciurus_carolinensis",455,476,8.9,960,10.3733450669872,56.8690681222307,"Winter",115800,9.15,918,9.60219268199458,55.1939203986352,8.72,938.6,10.1258639651098,50.6139346315851,"M","Adult"
"adult","male",4,-76.38849,42.42766,2010,"Sciurus carolinensis","Sciurus_carolinensis",583.5,440,9.2,1033,10.1310952472618,47.3652892216942,"Spring",115799,8.5,989.5,9.8153961060628,46.9531178004344,8.62,1039.8,9.60224045877434,42.9921365469676,"M","Adult"
